song,scene,duration,confidence,loudness,tempo,tempo_confidence,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,name,type,active_lights,colors,avg_brightness,avg_strobe,uses_mfft,uses_time,uses_bool,active_light_types,dominant_color
Space Funk '75,whispers,17.42209,0.786,-3.215,124.005,0.588,1,0.0,1,0.0,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Space Funk '75,red_pulse,44.97387,0.475,-5.277,124.013,0.836,11,0.036,1,0.596,4,0.943,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
Space Funk '75,ambient3,17.44281,0.897,-11.073,124.056,0.677,0,0.005,1,0.274,4,1.0,ambient3,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'green': 4, 'orange': 4}",,0.0,False,True,True,"{'rgb': 8, 'dimmer': 2}",green
Space Funk '75,whispers,15.0001,0.689,-9.135,124.077,0.713,1,0.0,1,0.0,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Space Funk '75,red_pulse,15.96316,0.446,-3.152,124.031,0.553,4,0.525,0,0.381,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
Space Funk '75,red_echo,60.72535,0.612,-5.232,124.029,0.822,11,0.731,0,0.627,4,0.225,red_echo,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'red': 8},,255.0,False,True,False,{'rgb': 8},red
Space Funk '75,ambient3,21.38405,0.543,-12.652,124.394,0.568,10,0.278,0,0.53,3,1.0,ambient3,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'green': 4, 'orange': 4}",,0.0,False,True,True,"{'rgb': 8, 'dimmer': 2}",green
Space Funk '75,ambient3,9.49729,1.0,-53.14,121.228,0.084,0,0.0,1,0.0,3,1.0,ambient3,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'green': 4, 'orange': 4}",,0.0,False,True,True,"{'rgb': 8, 'dimmer': 2}",green
Maps,flicker,8.12877,1.0,-18.178,82.09,0.286,4,0.103,0,0.424,3,0.9,flicker,effect,"['orb', 'ropes']",{},,,False,False,True,{'dimmer': 2},
Maps,bluevelvet,18.71812,0.41,-10.277,83.485,0.197,9,0.0,0,0.0,3,0.556,bluevelvet,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'blue': 8},56.25,0.0,True,False,False,"{'dimmer': 2, 'rgb': 8}",blue
Maps,discovibe,41.14792,0.637,-3.719,83.008,0.37,9,0.0,0,0.0,4,0.61,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Maps,discovibe,16.30217,0.398,-6.068,84.379,0.191,2,0.0,1,0.0,3,0.357,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Maps,discovibe,54.85812,0.329,-3.828,82.999,0.249,5,0.57,1,0.537,4,0.733,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Maps,discovibe,18.52346,0.507,-14.155,83.405,0.135,2,0.028,1,0.48,4,0.762,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Maps,pink_pulse,85.48326,0.914,-4.203,83.012,0.346,5,0.531,1,0.484,4,0.991,pink_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'pink': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Maps,discovibe,12.21309,0.549,-14.578,83.641,0.144,0,0.0,1,0.0,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Maps,discovibe,21.03843,0.63,-12.691,84.137,0.078,0,0.477,1,0.788,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Believe,discovibe,15.32599,1.0,-22.646,134.635,0.135,6,0.742,1,0.862,4,0.969,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Believe,discovibe,14.40678,0.974,-14.749,133.045,0.575,6,0.61,1,0.578,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Believe,chill_pink,25.71666,0.584,-9.933,132.909,0.5,6,0.177,1,0.464,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Believe,trance,32.47351,0.636,-4.331,132.883,0.504,1,0.638,1,0.52,4,1.0,trance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'discoball']",{'purple': 8},255.0,255.0,False,True,True,"{'rgb': 8, 'dimmer': 1}",purple
Believe,discovibe,18.04097,0.792,-9.181,133.125,0.619,6,0.241,1,0.357,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Believe,discovibe,39.25018,0.638,-4.732,132.899,0.508,1,0.56,1,0.676,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Believe,discovibe,27.97761,0.267,-5.176,132.986,0.422,8,0.396,0,0.294,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Believe,chill_pink,55.47834,0.552,-6.877,133.08,0.459,6,0.07,1,0.432,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Believe,chill_pink,10.35663,1.0,-30.072,132.959,0.433,1,0.805,1,0.565,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Your Body,ambient2,17.81957,1.0,-1.056,128.161,0.819,1,0.328,0,0.525,4,1.0,ambient2,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'red': 8},,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",red
Your Body,build4,14.07286,0.745,-2.419,127.957,0.513,4,0.725,1,0.509,4,1.0,build4,build,"['orb', 'ropes']",{},,,False,True,False,{'dimmer': 2},
Your Body,red_pulse,15.93043,0.693,-0.623,128.039,0.927,6,0.023,1,0.338,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
Your Body,red_pulse,12.65805,0.55,-0.038,127.925,0.943,0,0.0,1,0.0,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
Your Body,hell,16.40739,0.157,0.253,128.08,0.807,6,0.0,0,0.0,4,1.0,hell,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'red': 8},,,False,False,True,{'rgb': 8},red
Your Body,ambient2,27.18282,0.836,0.477,127.961,0.653,3,0.042,0,0.339,4,1.0,ambient2,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'red': 8},,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",red
Your Body,red_bass_pulse,12.18299,0.916,-0.806,128.285,0.795,4,0.0,1,0.0,4,1.0,red_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",red
Your Body,red_bass_pulse,41.24588,0.638,0.082,128.053,0.857,9,0.0,0,0.0,4,1.0,red_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",red
Young Folks,chill_blue,8.21469,1.0,-20.289,136.289,0.697,0,0.0,1,0.0,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
Young Folks,chill_blue,26.02407,1.0,-6.261,136.037,0.9,9,0.524,0,0.271,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
Young Folks,bluevelvet,56.90349,0.679,-4.656,136.065,0.716,9,0.49,0,0.454,4,0.984,bluevelvet,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'blue': 8},56.25,0.0,True,False,False,"{'dimmer': 2, 'rgb': 8}",blue
Young Folks,build1,31.26856,0.429,-3.306,135.905,0.369,2,0.448,0,0.417,4,0.986,build1,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",127.5,0.0,True,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Young Folks,chill_blue,25.20754,0.607,-4.367,135.994,0.619,9,0.286,0,0.266,4,0.371,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
Young Folks,chill_blue,42.35137,0.384,-4.604,135.934,0.688,9,0.512,0,0.462,4,0.857,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
Young Folks,build1,29.93483,0.382,-3.094,135.784,0.346,9,0.0,0,0.263,4,1.0,build1,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",127.5,0.0,True,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Young Folks,blue_bass_pulse,28.30072,0.494,-4.442,136.142,0.609,9,0.666,0,0.486,4,0.933,blue_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Young Folks,chill_blue,21.17251,0.617,-5.828,136.09,0.717,9,0.598,0,0.547,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
Young Folks,chill_blue,8.37621,1.0,-20.136,136.054,0.532,2,0.0,1,0.0,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
In My Mind,whispers,48.03185,1.0,-7.35,126.15,0.411,6,0.015,1,0.308,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
In My Mind,discolaser,30.98154,0.549,-3.732,125.906,0.559,1,0.407,1,0.228,4,1.0,discolaser,effect,"['discoball', 'lasers']",{},177.5,,False,False,True,{'dimmer': 2},
In My Mind,chill_blue,48.09148,0.758,-6.582,126.194,0.421,6,0.0,1,0.0,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
In My Mind,party,46.19326,0.262,-4.303,125.916,0.547,1,0.439,1,0.209,4,1.0,party,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']","{'purple': 2, 'pink': 4, 'blue': 1, 'green': 1}",28.333333333333332,85.0,True,True,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
In My Mind,chill_blue,11.26187,1.0,-40.962,125.933,0.136,3,0.0,1,0.0,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
YOU'RE THE ONE,build4,4.03306,1.0,-13.966,0.0,0.0,0,0.256,1,0.379,4,1.0,build4,build,"['orb', 'ropes']",{},,,False,True,False,{'dimmer': 2},
YOU'RE THE ONE,build4,13.72594,0.434,-16.811,118.127,0.897,0,0.013,1,0.37,4,1.0,build4,build,"['orb', 'ropes']",{},,,False,True,False,{'dimmer': 2},
YOU'RE THE ONE,build4,14.68614,0.819,-11.393,118.083,0.676,9,0.435,0,0.475,4,1.0,build4,build,"['orb', 'ropes']",{},,,False,True,False,{'dimmer': 2},
YOU'RE THE ONE,bluevelvet,66.60325,0.609,-7.522,118.2,0.572,2,0.722,1,0.485,4,1.0,bluevelvet,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'blue': 8},56.25,0.0,True,False,False,"{'dimmer': 2, 'rgb': 8}",blue
YOU'RE THE ONE,flicker,15.33167,0.517,-10.736,118.06,0.593,10,0.052,1,0.33,4,1.0,flicker,effect,"['orb', 'ropes']",{},,,False,False,True,{'dimmer': 2},
YOU'RE THE ONE,bluevelvet,17.79642,0.569,-7.073,118.004,0.545,7,0.063,0,0.599,4,1.0,bluevelvet,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'blue': 8},56.25,0.0,True,False,False,"{'dimmer': 2, 'rgb': 8}",blue
YOU'RE THE ONE,bluevelvet,12.23056,0.222,-7.206,116.696,0.579,5,0.0,1,0.0,4,1.0,bluevelvet,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'blue': 8},56.25,0.0,True,False,False,"{'dimmer': 2, 'rgb': 8}",blue
YOU'RE THE ONE,bluevelvet,35.63194,0.003,-6.964,118.139,0.591,7,0.02,1,0.215,4,1.0,bluevelvet,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'blue': 8},56.25,0.0,True,False,False,"{'dimmer': 2, 'rgb': 8}",blue
YOU'RE THE ONE,chill_blue,23.82731,1.0,-20.514,118.033,0.473,0,0.0,1,0.0,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
YOU'RE THE ONE,chill_blue,16.26866,0.771,-18.257,118.052,0.564,1,0.0,1,0.0,4,1.0,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
YOU'RE THE ONE,chill_blue,7.57173,0.499,-17.157,118.053,0.554,2,0.0,1,0.0,4,0.846,chill_blue,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},102.5,0.0,True,False,False,{'rgb': 8},blue
Sleepyhead,blue_riser,7.97005,1.0,-9.096,111.038,0.471,6,0.239,1,0.374,4,1.0,blue_riser,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'blue': 8},,255.0,False,True,False,{'rgb': 8},blue
Sleepyhead,chill_white,13.01015,0.543,-5.063,106.108,0.358,1,0.691,1,0.623,4,1.0,chill_white,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",white
Sleepyhead,chill_white,23.21333,0.152,-3.211,106.033,0.392,1,0.667,1,0.563,4,1.0,chill_white,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",white
Sleepyhead,chill_white,34.52501,0.696,-2.196,106.059,0.503,5,0.436,0,0.411,4,1.0,chill_white,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",white
Sleepyhead,brainblaster,19.80864,0.289,-3.494,105.941,0.343,8,0.005,1,0.254,4,1.0,brainblaster,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{},127.5,255.0,True,False,False,{'rgb': 8},
Sleepyhead,chill_white,16.97045,0.521,-2.508,105.899,0.533,8,0.534,1,0.486,4,1.0,chill_white,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",white
Sleepyhead,chill_white,17.58006,0.061,-1.587,106.006,0.43,5,0.081,0,0.364,4,1.0,chill_white,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'white': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",white
Sleepyhead,brainblaster,31.67163,0.339,-4.578,106.175,0.287,8,0.529,1,0.641,4,1.0,brainblaster,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{},127.5,255.0,True,False,False,{'rgb': 8},
Sleepyhead,chill_pink,10.33069,0.921,-30.441,106.22,0.19,8,0.803,1,0.736,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Melody (1983 Club Vinyl Mix),vintage,4.49564,1.0,-9.89,121.832,0.964,3,0.026,1,0.223,4,1.0,vintage,effect,"['orb', 'ropes']",{},141.25,,True,False,False,{'dimmer': 2},
Melody (1983 Club Vinyl Mix),chill_pink,31.96397,0.682,-4.128,122.068,0.802,9,0.485,0,0.506,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Melody (1983 Club Vinyl Mix),chill_pink,15.74061,0.745,-4.837,121.938,0.915,0,0.079,1,0.502,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Melody (1983 Club Vinyl Mix),chill_pink,60.49361,0.737,-2.852,122.001,0.763,5,0.133,1,0.479,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Melody (1983 Club Vinyl Mix),chill_pink,17.69327,0.121,-2.339,121.95,0.759,9,0.104,0,0.485,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Melody (1983 Club Vinyl Mix),brainblaster,14.7525,0.422,-3.788,122.247,0.533,10,0.278,0,0.664,4,1.0,brainblaster,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{},127.5,255.0,True,False,False,{'rgb': 8},
Melody (1983 Club Vinyl Mix),discovibe,11.31779,0.213,-3.28,121.819,0.65,3,0.117,0,0.237,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Melody (1983 Club Vinyl Mix),discovibe,36.89018,0.547,-2.346,122.029,0.61,5,0.463,1,0.444,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Melody (1983 Club Vinyl Mix),chill_pink,16.22802,0.892,-6.171,121.995,0.898,5,0.0,1,0.0,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Melody (1983 Club Vinyl Mix),chill_pink,22.60937,0.685,-3.165,121.979,0.76,5,0.807,1,0.688,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Melody (1983 Club Vinyl Mix),chill_pink,4.40343,0.667,-59.679,0.0,0.0,0,0.0,1,0.0,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Funkytown,discolaser,9.60641,1.0,-16.08,121.989,0.963,0,0.0,1,0.0,4,1.0,discolaser,effect,"['discoball', 'lasers']",{},177.5,,False,False,True,{'dimmer': 2},
